Name: 0-1, Condition: 2, Run: 2, Date: 10/7/2019 9:36:42 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
4.300004,0,4.373323,17.49329,32.48375,-2.754612
4.310004,0,3.323409,13.29364,32.61668,-2.428445
4.320004,0,2.228979,8.915915,32.70584,-2.101386
4.330004,-0.8769276,1.106074,0.9165866,32.71501,-1.774236
4.340004,-1.997053,-0.02871228,-8.10306,32.63398,-1.447896
4.350005,-1.997053,-1.158527,-12.62232,32.50776,-1.122819
4.360005,-2.635671,-2.266495,-19.60867,32.31167,-0.7997022
4.370005,-2.635671,-3.336024,-23.88678,32.0728,-0.4789742
4.380005,-3.828135,-4.351121,-32.71703,31.74563,-0.1615179
4.390006,-4.838622,-5.296727,-40.5414,31.34022,0.1518843
4.400006,-4.838622,-6.158823,-43.98978,30.90032,0.4608875
4.410006,-5.297523,-6.924824,-48.88939,30.41142,0.7650017
4.420006,-5.297523,-7.583713,-51.52494,29.89618,1.063963
4.430007,-6.042389,-8.12628,-56.67467,29.32943,1.357258
4.440007,-6.401824,-8.545271,-59.78838,28.73154,1.644573
4.450007,-6.401824,-8.83549,-60.94926,28.12205,1.925794
4.460007,-6.470772,-8.993906,-61.85871,27.50346,2.200828
4.470007,-6.470772,-9.019711,-61.96193,26.88384,2.469667
4.480008,-6.486596,-8.914304,-61.6036,26.26781,2.732345
4.490008,-6.486596,-8.681287,-60.67153,25.66109,2.988956
4.500008,-6.486596,-8.326384,-59.25191,25.06857,3.239641
4.510008,-6.486596,-7.85735,-57.37578,24.49482,3.48459
4.520009,-6.486596,-7.283773,-55.08147,23.944,3.72403
4.530009,-6.530678,-6.616993,-52.59068,23.41809,3.95821
4.540009,-6.632404,-5.869813,-50.00887,22.918,4.18739
4.550009,-6.632404,-5.056325,-46.75492,22.45046,4.411895
4.560009,-6.721698,-4.19163,-43.65331,22.01392,4.632034
4.57001,-6.721698,-3.291521,-40.05288,21.6134,4.848168
4.58001,-7.051745,-2.372291,-37.69614,21.23643,5.060532
4.59001,-7.510646,-1.450408,-35.84422,20.87799,5.269312
4.60001,-7.510646,-0.5422068,-32.21141,20.55588,5.474871
4.610011,-8.048668,0.3364655,-30.84881,20.24739,5.677345
4.620011,-8.048668,1.170356,-27.51325,19.97226,5.877068
4.630011,-8.298463,1.945247,-25.41286,19.71813,6.074249
4.640011,-8.781101,2.648085,-24.53206,19.47281,6.268977
4.650012,-8.781101,3.267298,-22.05521,19.25225,6.461499
4.660012,-9.238871,3.792945,-21.7837,19.03442,6.651844
4.670012,-9.238871,4.216867,-20.08801,18.83354,6.840179
4.680012,-9.485276,4.532861,-19.80966,18.63544,7.026533
4.690012,-9.905747,4.736786,-20.67584,18.42868,7.21082
4.700013,-9.905747,4.826553,-20.31678,18.22551,7.393075
4.710013,-10.25614,4.802225,-21.81565,18.00736,7.573149
4.720013,-10.25614,4.665998,-22.36057,17.78375,7.750986
4.730013,-10.39178,4.422049,-23.8789,17.54496,7.926436
4.740014,-10.5794,4.07654,-26.01146,17.28485,8.099284
4.750014,-10.5794,3.637497,-27.76763,17.00717,8.269356
4.760014,-10.65287,3.114575,-30.15319,16.70564,8.436412
4.770014,-10.65287,2.518836,-32.53615,16.38028,8.600215
4.780015,-10.65287,1.862766,-35.16043,16.02867,8.760502
4.790015,-10.65287,1.159653,-37.97289,15.64894,8.916991
4.800015,-10.65287,0.4237522,-40.91649,15.23978,9.069389
4.810015,-10.65287,-0.3303747,-43.93299,14.80045,9.217394
4.820015,-10.65287,-1.087941,-46.96326,14.33082,9.360703
4.830016,-10.65287,-1.834104,-49.94791,13.83134,9.499016
4.840016,-10.65287,-2.554592,-52.82986,13.30304,9.632046
4.850016,-10.65287,-3.235563,-55.55375,12.7475,9.759521
4.860016,-10.65287,-3.864231,-58.06842,12.16682,9.881188
4.870017,-10.65287,-4.428911,-60.32714,11.56355,9.996824
4.880017,-10.64496,-4.919197,-62.25664,10.94098,10.10623
4.890017,-10.64496,-5.326347,-63.88524,10.30213,10.20926
4.900017,-10.64496,-5.643242,-65.15282,9.650599,10.30576
4.910017,-10.64496,-5.864678,-66.03856,8.990214,10.39566
4.920018,-10.64496,-5.98737,-66.52933,8.324921,10.47891
4.930018,-10.64496,-6.010029,-66.61996,7.658721,10.5555
4.940018,-10.64496,-5.933409,-66.31348,6.995586,10.62546
4.950018,-10.64496,-5.76023,-65.62077,6.339378,10.68885
4.960019,-10.64496,-5.495234,-64.56078,5.69377,10.74579
4.970019,-10.64496,-5.14492,-63.15953,5.062175,10.79641
4.980019,-10.64496,-4.717642,-61.45042,4.447671,10.84089
4.990019,-10.64496,-4.223214,-59.47271,3.852944,10.87942
5.00002,-10.64496,-3.672837,-57.27119,3.280232,10.91222
5.01002,-10.64496,-3.078964,-54.89571,2.731275,10.93953
5.02002,-10.64496,-2.454838,-52.3992,2.207283,10.9616
5.03002,-10.64496,-1.814498,-49.83784,1.708904,10.97869
5.04002,-10.64496,-1.172271,-47.26893,1.236215,10.99105
5.050021,-10.64496,-0.5425943,-44.75023,0.7887129,10.99894
5.060021,-10.64496,0.06015483,-42.33923,0.3653206,11.00259
5.070021,-10.64496,0.6221407,-40.09129,-0.03559228,11.00224
5.080021,-10.64496,1.130288,-38.0587,-0.4161792,10.99808
5.090022,-10.64496,1.572328,-36.29054,-0.7790846,10.99029
5.100022,-10.64496,1.937412,-34.8302,-1.127387,10.97901
5.110022,-10.64496,2.215938,-33.71609,-1.464548,10.96437
5.120022,-10.64496,2.400085,-32.97951,-1.794343,10.94642
5.130023,-10.64496,2.483747,-32.64486,-2.120791,10.92522
5.140023,-10.64496,2.462741,-32.72888,-2.44808,10.90073
5.150023,-10.64496,2.334914,-33.24019,-2.780482,10.87293
5.160023,-10.64496,2.100151,-34.17924,-3.122274,10.84171
5.170023,-10.64496,1.760476,-35.53794,-3.477654,10.80693
5.180024,-10.64496,1.319909,-37.30021,-3.850656,10.76842
5.190024,-10.64496,0.784566,-39.44159,-4.245071,10.72597
5.200024,-10.64496,0.1623586,-41.93042,-4.664376,10.67933
5.210024,-10.64496,-0.53689,-44.72741,-5.11165,10.62821
5.220025,-10.64496,-1.301862,-47.7873,-5.589523,10.57232
5.230025,-10.64496,-2.11981,-51.05909,-6.100114,10.51132
5.240025,-10.64496,-2.976701,-54.48666,-6.64498,10.44487
5.250025,-10.64496,-3.857676,-58.01055,-7.225086,10.37262
5.260026,-10.64496,-4.747195,-61.56863,-7.840772,10.29421
5.270026,-10.64496,-5.629195,-65.09663,-8.491738,10.20929
5.280026,-10.64496,-6.487673,-68.53054,-9.177044,10.11752
5.290026,-10.64496,-7.306635,-71.80639,-9.895108,10.01857
5.300026,-10.64496,-8.070685,-74.86259,-10.64373,9.912132
5.310027,-10.64496,-8.765182,-77.64058,-11.42014,9.797931
5.320027,-10.64496,-9.376369,-80.08533,-12.22099,9.675721
5.330027,-10.64496,-9.891927,-82.14755,-13.04247,9.545297
5.340027,-10.64496,-10.30089,-83.7834,-13.8803,9.406493
5.350028,-10.64496,-10.5941,-84.95625,-14.72987,9.259194
5.360028,-10.64496,-10.76425,-85.63686,-15.58623,9.103332
5.370028,-10.64496,-10.80602,-85.80391,-16.44427,8.938889
5.380028,-10.64496,-10.71622,-85.44475,-17.29872,8.765902
5.390028,-10.64496,-10.49389,-84.55539,-18.14428,8.584458
5.400029,-10.64496,-10.14022,-83.14072,-18.97568,8.394702
5.410029,-10.64496,-9.658638,-81.2144,-19.78783,8.196824
5.420029,-10.64496,-9.054737,-78.7988,-20.57582,7.991066
5.430029,-10.37821,-8.336158,-74.85748,-21.32439,7.777822
5.44003,-10.10242,-7.512414,-70.45934,-22.02898,7.557532
5.45003,-10.10242,-6.594939,-66.78943,-22.69688,7.330564
5.46003,-8.902043,-5.596572,-57.99446,-23.27682,7.097795
5.47003,-8.902043,-4.531664,-53.73483,-23.81417,6.859654
5.480031,-7.224681,-3.415595,-42.5611,-24.23978,6.617256
5.490031,-6.243582,-2.264534,-34.03247,-24.58011,6.371455
5.500031,-6.243582,-1.09541,-29.35597,-24.87367,6.122718
5.510031,-3.999941,0.07481154,-15.70052,-25.03067,5.872412
5.520031,-3.999941,1.228942,-11.084,-25.14151,5.620996
5.530032,-1.395734,2.350303,3.818273,-25.10333,5.369963
5.540032,-0.177273,3.422758,12.98194,-24.97351,5.120228
5.550032,-0.177273,4.430977,17.01481,-24.80336,4.872195
5.560032,0,5.36088,21.44352,-24.58892,4.626306
5.570033,0,6.19966,24.79864,-24.34094,4.382896
5.580033,0,6.936217,27.74487,-24.06349,4.142262
5.590033,0,7.561168,30.24467,-23.76104,3.904651
5.600033,0,8.067068,32.26827,-23.43836,3.670268
5.610034,0,8.448538,33.79415,-23.10042,3.439263
5.620034,0,8.702354,34.80942,-22.75232,3.21174
5.630034,0,8.82744,35.30976,-22.39923,2.987748
5.640034,0,8.824919,35.29967,-22.04623,2.767285
5.650034,0,8.698072,34.79229,-21.69831,2.550302
5.660035,0,8.452253,33.80901,-21.36021,2.3367
5.670035,0,8.094717,32.37887,-21.03642,2.126336
5.680035,0,7.634658,30.53863,-20.73104,1.919025
5.690035,0,7.082774,28.33109,-20.44773,1.714548
5.700036,0,6.451322,25.80529,-20.18967,1.512651
5.710036,0,5.753663,23.01465,-19.95953,1.313056
5.720036,0,5.004076,20.01631,-19.75937,1.115462
5.730036,0,4.217668,16.87067,-19.59066,0.9195557
5.740036,0,3.409746,13.63898,-19.45427,0.7250131
5.750037,0,2.595915,10.38366,-19.35043,0.5315087
5.760037,0.1382778,1.791464,7.718967,-19.27324,0.3387764
5.770037,0.1382778,1.011221,4.597997,-19.22726,0.1465037
5.780037,0.7689841,0.2694181,4.153608,-19.18572,-0.04535349
5.790038,2.244023,-0.4208392,7.292735,-19.1128,-0.2364815
5.800038,2.244023,-1.04766,4.78545,-19.06494,-0.4271309
5.810038,3.74958,-1.600491,8.596356,-18.97898,-0.6169207
5.820038,3.74958,-2.070534,6.716185,-18.91182,-0.8060388
5.830039,4.457147,-2.450663,8.025934,-18.83156,-0.9943544
5.840039,6.093818,-2.735742,13.4323,-18.69723,-1.181327
5.850039,6.093818,-2.922562,12.68502,-18.57038,-1.367031
5.860039,6.920065,-3.009987,15.64031,-18.41398,-1.55117
5.870039,6.920065,-2.998871,15.68477,-18.25713,-1.733742
5.88004,7.175513,-2.892158,17.13342,-18.0858,-1.9146
5.89004,7.355229,-2.694654,18.6423,-17.89938,-2.093594
5.90004,7.355229,-2.413012,19.76887,-17.70169,-2.270611
5.91004,7.3168,-2.055684,21.04447,-17.49124,-2.445523
5.920041,7.3168,-1.632474,22.7373,-17.26387,-2.618162
5.930041,7.174383,-1.154712,24.07868,-17.02308,-2.788393
5.940041,6.818338,-0.6346648,24.7347,-16.77574,-2.95615
5.950041,6.818338,-0.08549165,26.93139,-16.50642,-3.121214
5.960042,6.472467,0.4789616,27.80572,-16.22836,-3.283498
5.970042,6.472467,1.04462,30.06835,-15.92768,-3.442775
5.980042,6.307444,1.597411,31.61942,-15.61149,-3.598889
5.990042,5.99322,2.123316,32.46614,-15.28683,-3.751758
6.000042,5.99322,2.609059,34.40912,-14.94273,-3.901185
6.010043,5.706125,3.041927,34.99221,-14.59281,-4.047113
6.020043,5.706125,3.410376,36.466,-14.22815,-4.189394
6.030043,5.579532,3.704134,37.13467,-13.85681,-4.327962
6.040043,5.367036,3.914263,37.1252,-13.48555,-4.462818
6.050044,5.367036,4.033632,37.60267,-13.10953,-4.593914
6.060044,5.213315,4.056768,37.08034,-12.73872,-4.721301
6.070044,5.213315,3.980222,36.77415,-12.37098,-4.84501
6.080044,5.127413,3.802472,35.71954,-12.01379,-4.965148
6.090044,4.955607,3.524063,33.91868,-11.6746,-5.081894
6.100045,4.955607,3.147538,32.41258,-11.35047,-5.195399
6.110045,4.714855,2.677502,29.56943,-11.05478,-5.305946
6.120045,4.714855,2.12044,27.34118,-10.78137,-5.41376
6.130045,4.476361,1.484635,23.84398,-10.54293,-5.519189
6.140046,4.476361,0.7801378,21.026,-10.33267,-5.622516
6.150046,4.366723,0.01840605,17.54051,-10.15726,-5.724089
6.160046,4.210742,-0.787821,13.69168,-10.02034,-5.824292
6.170046,4.210742,-1.624624,10.34447,-9.916899,-5.923461
6.180047,4.165529,-2.477442,6.752351,-9.849375,-6.021955
6.190047,4.165529,-3.33099,3.338158,-9.815993,-6.120114
6.200047,4.010678,-4.16987,-0.6367664,-9.822361,-6.218338
6.210047,3.90104,-4.978687,-4.310591,-9.865467,-6.316993
6.220047,3.90104,-5.742242,-7.364809,-9.939116,-6.416384
6.230048,3.862609,-6.44609,-10.33392,-10.04245,-6.516809
6.240048,3.862609,-7.076474,-12.85546,-10.17101,-6.618519
6.250048,3.853567,-7.620908,-15.06936,-10.3217,-6.721736
6.260048,3.853567,-8.068222,-16.85862,-10.49029,-6.826639
6.270049,3.853567,-8.408759,-18.22077,-10.6725,-6.933363
6.280049,3.853567,-8.634685,-19.12447,-10.86374,-7.042001
6.290049,3.853567,-8.740094,-19.54611,-11.0592,-7.152593
6.300049,3.853567,-8.72104,-19.46989,-11.2539,-7.265131
6.31005,3.853567,-8.575781,-18.88885,-11.44279,-7.37956
6.32005,3.853567,-8.304679,-17.80445,-11.62084,-7.495768
6.33005,3.853567,-7.910326,-16.22704,-11.78311,-7.613599
6.34005,3.853567,-7.397397,-14.17532,-11.92486,-7.732848
6.35005,3.853567,-6.772686,-11.67648,-12.04162,-7.853264
6.360051,3.853567,-6.044914,-8.765388,-12.12928,-7.974556
6.370051,3.853567,-5.224667,-5.484398,-12.18412,-8.096397
6.380051,3.853567,-4.324142,-1.882298,-12.20294,-8.218427
6.390051,3.853567,-3.356901,1.986663,-12.18308,-8.340258
6.400052,3.853567,-2.337881,6.062744,-12.12245,-8.461482
6.410052,3.853567,-1.282743,10.2833,-12.01962,-8.581678
6.420052,3.853567,-0.2080494,14.58207,-11.8738,-8.700417
6.430052,3.853567,0.869441,18.89203,-11.68488,-8.817266
6.440053,3.853567,1.932829,23.14559,-11.45342,-8.9318
6.450053,3.853567,2.965316,27.27553,-11.18067,-9.043607
6.460053,3.853567,3.950734,31.21721,-10.86849,-9.152291
6.470053,3.853567,4.873657,34.9089,-10.51941,-9.257485
6.480053,3.853567,5.719625,38.29277,-10.13648,-9.35885
6.490054,3.853567,6.475593,41.31664,-9.723311,-9.456083
6.500054,3.853567,7.12994,43.93403,-9.283971,-9.548923
6.510054,3.858088,7.672837,46.1237,-8.822734,-9.63715
6.520054,3.858088,8.096363,47.81781,-8.344556,-9.720595
6.530055,3.858088,8.394557,49.01058,-7.85445,-9.79914
6.540055,3.858088,8.563663,49.687,-7.35758,-9.872716
6.550055,3.858088,8.602075,49.84065,-6.859174,-9.941308
6.560055,3.858088,8.510427,49.47406,-6.364433,-10.00495
6.570055,3.858088,8.291527,48.59846,-5.878448,-10.06374
6.580056,3.858088,7.950367,47.23383,-5.40611,-10.1178
6.590056,3.858088,7.493916,45.40802,-4.95203,-10.16732
6.600056,3.858088,6.931156,43.15697,-4.520461,-10.21252
6.610056,3.828701,6.272738,40.40575,-4.116403,-10.25369
6.620057,3.828701,5.530854,37.43822,-3.742021,-10.29111
6.630057,3.74958,4.719143,33.87489,-3.403272,-10.32514
6.640057,3.74958,3.852221,30.40721,-3.0992,-10.35613
6.650057,3.746189,2.945495,26.76674,-2.831532,-10.38445
6.660058,3.746189,2.015076,23.04506,-2.601082,-10.41046
6.670058,3.746189,1.077121,19.29324,-2.408149,-10.43454
6.680058,3.746189,0.1479335,15.57649,-2.252385,-10.45706
6.690058,3.746189,-0.7566337,11.95822,-2.132802,-10.47839
6.700058,3.746189,-1.621361,8.499311,-2.047809,-10.49887
6.710059,3.746189,-2.431756,5.257731,-1.995232,-10.51882
6.720059,3.746189,-3.174658,2.286125,-1.972371,-10.53855
6.730059,3.746189,-3.838088,-0.3675966,-1.976047,-10.55831
6.740059,3.746189,-4.411789,-2.662402,-2.002671,-10.57833
6.75006,3.746189,-4.887185,-4.563983,-2.048311,-10.59882
6.76006,3.746189,-5.257575,-6.045543,-2.108766,-10.6199
6.77006,3.746189,-5.518314,-7.0885,-2.179651,-10.6417
6.78006,3.746189,-5.666767,-7.682313,-2.256474,-10.66426
6.790061,3.746189,-5.702457,-7.825072,-2.334725,-10.68761
6.800061,3.746189,-5.626931,-7.522969,-2.409954,-10.71171
6.810061,3.746189,-5.443883,-6.790778,-2.477862,-10.73649
6.820061,3.746189,-5.15888,-5.650764,-2.53437,-10.76183
6.830061,3.746189,-4.779364,-4.132701,-2.575697,-10.78759
6.840062,3.746189,-4.314518,-2.273316,-2.59843,-10.81357
6.850062,3.746189,-3.77495,-0.1150446,-2.59958,-10.83957
6.860062,3.746189,-3.172664,2.294098,-2.576639,-10.86534
6.870062,3.746189,-2.520649,4.902158,-2.527618,-10.89061
6.880063,3.746189,-1.832688,7.654004,-2.451078,-10.91512
6.890063,3.746189,-1.123214,10.4919,-2.346159,-10.93859
6.900063,3.746189,-0.4067761,13.35765,-2.212583,-10.96071
6.910063,3.746189,0.301947,16.19254,-2.050657,-10.98122
6.920063,3.746189,0.9886836,18.93949,-1.861262,-10.99983
6.930064,3.747319,1.639761,21.54832,-1.645779,-11.01629
6.940064,3.747319,2.242193,23.95805,-1.406199,-11.03035
6.950064,3.747319,2.784258,26.12631,-1.144936,-11.0418
6.960064,3.747319,3.25538,28.0108,-0.8648276,-11.05045
6.970065,3.747319,3.646606,29.5757,-0.5690706,-11.05614
6.980065,3.747319,3.950637,30.79182,-0.2611524,-11.05875
6.990065,3.747319,4.161937,31.63702,0.05521785,-11.0582
7.000065,3.747319,4.276958,32.09711,0.3761889,-11.05444
7.010066,3.754101,4.294105,32.19282,0.6981171,-11.04745
7.020066,3.754101,4.213817,31.87167,1.016834,-11.03729
7.030066,3.758622,4.038521,31.18857,1.328719,-11.024
7.040066,3.758622,3.772645,30.12507,1.62997,-11.0077
7.050066,3.758622,3.422467,28.72435,1.917214,-10.98853
7.060067,3.762013,2.995977,27.03196,2.187533,-10.96665
7.070067,3.762013,2.502898,25.05964,2.43813,-10.94227
7.080067,3.775577,1.954198,22.9191,2.667321,-10.9156
7.090067,3.775577,1.362235,20.55125,2.872833,-10.88687
7.100068,3.777837,0.7402092,18.07219,3.053555,-10.85633
7.110068,3.784619,0.1020157,15.54654,3.209021,-10.82424
7.120068,3.784619,-0.5378432,12.9871,3.338892,-10.79085
7.130068,3.79027,-1.164903,10.50147,3.443906,-10.75642
7.140069,3.79027,-1.764601,8.102678,3.524933,-10.72117
7.150069,3.818528,-2.322935,5.982371,3.584757,-10.68532
7.160069,3.850177,-2.826535,4.094566,3.625703,-10.64906
7.170069,3.850177,-3.26287,2.349226,3.649195,-10.61257
7.180069,3.860349,-3.620673,0.9587011,3.658782,-10.57598
7.19007,3.860349,-3.890104,-0.1190224,3.657592,-10.5394
7.20007,3.879564,-4.06281,-0.7329855,3.650262,-10.5029
7.21007,3.879564,-4.132305,-1.010964,3.640152,-10.4665
7.22007,3.879564,-4.093977,-0.8576517,3.631576,-10.43018
7.230071,3.879564,-3.945222,-0.2626324,3.628949,-10.3939
7.240071,3.879564,-3.685554,0.776042,3.63671,-10.35753
7.250071,3.879564,-3.31654,2.252096,3.659231,-10.32094
7.260071,3.879564,-2.841876,4.150753,3.700738,-10.28393
7.270072,3.879564,-2.2673,6.449057,3.765229,-10.24628
7.280072,3.879564,-1.600517,9.116187,3.856391,-10.20771
7.290072,3.879564,-0.8509955,12.11427,3.977533,-10.16794
7.300072,3.879564,-0.03001826,15.39818,4.131515,-10.12662
7.310072,3.879564,0.8497729,18.91735,4.320689,-10.08342
7.320073,3.879564,1.774482,22.61618,4.546851,-10.03795
7.330073,3.879564,2.729031,26.43438,4.811194,-9.989835
7.340073,3.879564,3.697795,30.30944,5.114289,-9.938692
7.350073,3.879564,4.664446,34.17604,5.456049,-9.884131
7.360074,3.879564,5.61263,37.96878,5.835737,-9.825774
7.370074,3.879564,6.526061,41.6225,6.251962,-9.763254
7.380074,3.773316,7.388722,44.64816,6.698444,-9.69627
7.390074,3.773316,8.185433,47.835,7.176794,-9.624502
7.400074,3.59699,8.901797,49.99515,7.676745,-9.547734
7.410075,3.244337,9.524744,51.07632,8.187509,-9.465859
7.420075,3.244337,10.04263,53.14787,8.718987,-9.37867
7.430075,2.945938,10.44539,53.5653,9.254641,-9.286123
7.440075,2.945938,10.72488,54.68329,9.801474,-9.188108
7.450076,2.53677,10.87488,53.64661,10.33794,-9.084729
7.460076,2.30732,10.89133,52.79461,10.86589,-8.97607
7.470076,2.30732,10.77231,52.31852,11.38907,-8.86218
7.480076,1.903803,10.51815,49.68781,11.88595,-8.74332
7.490077,1.903803,10.13138,48.14072,12.36736,-8.619647
7.500077,1.568105,9.616709,44.73925,12.81475,-8.4915
7.510077,1.443772,8.98099,41.69905,13.23174,-8.359182
7.520077,1.443772,8.233011,38.70713,13.61881,-8.222994
7.530077,1.279879,7.383464,34.65337,13.96534,-8.083341
7.540078,1.279879,6.444628,30.89803,14.27432,-7.940598
7.550078,1.241449,5.430213,26.68665,14.54119,-7.795186
7.560078,1.241449,4.355243,22.38677,14.76506,-7.647535
7.570078,1.241449,3.235526,17.9079,14.94414,-7.498094
7.580079,1.241449,2.087706,13.31662,15.0773,-7.347321
7.590079,1.241449,0.9286798,8.680514,15.16411,-7.19568
7.600079,1.241449,-0.2245914,4.06743,15.20478,-7.043632
7.610079,1.241449,-1.355192,-0.4549742,15.20023,-6.89163
7.62008,1.241449,-2.446922,-4.821894,15.15201,-6.740109
7.63008,1.241449,-3.484135,-8.970744,15.06231,-6.589487
7.64008,1.241449,-4.45242,-12.84388,14.93387,-6.440148
7.65008,1.241449,-5.33862,-16.38869,14.76998,-6.292448
7.66008,1.241449,-6.130988,-19.55816,14.5744,-6.146704
7.670081,1.241449,-6.819609,-22.31264,14.35127,-6.003191
7.680081,1.241449,-7.396397,-24.61979,14.10507,-5.862141
7.690081,1.241449,-7.855249,-26.4552,13.84052,-5.723735
7.700081,1.241449,-8.192183,-27.80294,13.56249,-5.58811
7.710082,1.241449,-8.405366,-28.65567,13.27594,-5.455351
7.720082,1.241449,-8.495115,-29.01467,12.98579,-5.325493
7.730082,1.166849,-8.463886,-29.18815,12.69391,-5.198554
7.740082,1.166849,-8.316245,-28.59758,12.40793,-5.074474
7.750082,1.083207,-8.058661,-27.90182,12.12891,-4.953185
7.760083,0.817587,-7.699574,-27.52795,11.85364,-4.834649
7.770083,0.817587,-7.248956,-25.72548,11.59638,-4.718685
7.780083,0.37451,-6.718296,-25.37514,11.34263,-4.605258
7.790083,0.37451,-6.120401,-22.98356,11.11279,-4.494131
7.800084,0.05576622,-5.468963,-21.65279,10.89627,-4.385168
7.810084,0,-4.778549,-19.11419,10.70512,-4.278117
7.820084,0,-4.064068,-16.25627,10.54256,-4.172691
7.830084,0,-3.340611,-13.36244,10.40894,-4.068602
7.840085,0,-2.623291,-10.49317,10.30401,-3.965562
7.850085,0,-1.926703,-7.706811,10.22694,-3.863292
7.860085,0,-1.264773,-5.059092,10.17635,-3.761529
7.870085,0,-0.650642,-2.602568,10.15032,-3.660026
7.880085,0,-0.09611895,-0.3844758,10.14648,-3.558561
7.890086,0,0.3882228,1.552891,10.162,-3.456941
7.900086,-0.4971474,0.7934888,1.185365,10.17386,-3.355202
7.910086,-0.9029242,1.112495,0.8382828,10.18224,-3.25338
7.920086,-0.9029242,1.339879,1.747819,10.19972,-3.151383
7.930087,-1.454509,1.472287,0.07110929,10.20043,-3.049378
7.940087,-1.454509,1.508343,0.2153354,10.20258,-2.947353
7.950087,-1.813944,1.448729,-1.460861,10.18797,-2.845473
7.960087,-2.158685,1.296085,-3.450401,10.15347,-2.743938
7.970088,-2.158685,1.055068,-4.414468,10.10933,-2.642845
7.980088,-2.339533,0.7321184,-6.429659,10.04503,-2.542395
7.990088,-2.339533,0.3354579,-8.016301,9.964867,-2.442746
8.000088,-2.717052,-0.1251437,-11.36878,9.851179,-2.344234
8.010088,-3.135263,-0.638702,-15.09586,9.70022,-2.247232
8.020088,-3.135263,-1.192837,-17.3124,9.527096,-2.151961
8.030088,-3.346629,-1.774516,-20.48458,9.32225,-2.058738
8.040089,-3.346629,-2.369834,-22.86585,9.093592,-1.967803
8.050089,-3.851872,-2.964705,-27.2663,8.820929,-1.879593
8.060089,-4.429454,-3.544898,-31.89741,8.501954,-1.794574
8.070089,-4.429454,-4.096281,-34.10294,8.160925,-1.712964
8.08009,-5.02173,-4.605335,-38.50826,7.775842,-1.635206
8.09009,-5.02173,-5.059093,-40.3233,7.372609,-1.56148
8.10009,-5.265874,-5.445751,-42.8465,6.944144,-1.492038
